Name,Gender,score,comments
Charles Cohen,male,0,"[""He's actually wonderful."", ""Professor Cohen is extremely knowledgable. If you want to learn something about Renaissance art (and you should), he's the man."", ""He's a little slow sometimes, but once you get used to his lecturing manner, he is very interestin and extremely knowledgeable about the subject. He makes subtle jokes and pretends that they are serious, so if you catch that, it hilarious. Leonardo&Mich was very informative but at the same time not very hard. Cohen is very nice an understanding."", ""He's a little slow sometimes, but once you get used to his lecturing manner, he is very interestin and extremely knowledgeable about the subject. He makes subtle jokes and pretends that they are serious, so if you catch that, it hilarious. Leonardo&Mich was very informative but at the same time not very hard. Cohen is very nice an understanding."", ""Cohen is a genius and has a great, dry sense of humor. Too bad it only comes out when he's not lecturing. He often goes 20 minutes overtime and is never on sechedule with the syllabus, so discussion sections make no sense when we are learning about Massacio in lecture and Grunewald in section!"", ""I took my Art History Core requirement with Professor Cohen, and it was dreadful. I've had some incredible Art History classes at the U of C, but he was more dull than should be possible. He gives no expections for what to expect on exams, his paper comments are not constructive, and he perpetually ran late."", ""He's not THAT bad... Does speak in a monotone, and does keep you late after class, but also incredibly intelligent; practically a walking art history encyclopedia. Just try picking his brain."", 'Echoing other posters about his lectures, the ""comments"" on papers were more akin to fault finding rather than helpful constructive criticism.', 'chiaroscuro baby. pedagogically inclined. his milanos bring all the girls to the...finals.', ""Ugh. He droned on and on, repeated himself time and again, and had no respect for the demands made upon student's outside of his classroom. It was criminal how boring he made such exciting material (Renaissance art) sound."", ""I could only stomach the first few weeks of the class. Although the material was very interesting, the class was dreadful, to the point where I couldn't make myself attend any longer. Had I not dropped the course, I would've hated Art History forever."", 'One of the worst classes I ever took at U of C. The material was interesting but Cohen was always behind in the syllabus, late to class and made us wait all the time. He even was late to the final. very unclear and confusing lectures too.', 'Shows up late every day and was late for his own final. Blabs on and on and on without ever saying anything. Excruciatingly dull--avoid like the plague.', ""I have to second the first poster - this prof is terrible! Avoid him at all costs! His class just drags on and on and on...you'll want to die instead of going to his class by the time 5th week comes around."", 'Boring...and comes to class late; He also makes us stay 20 minutes late. A very smart man, though; it is clear he knows his stuff. He just has a hard time getting it out succintly...']"
Rosemary Zaragoza,female,0,"[""when she's not being boring and confusing, simply reading enormously dense blocks of text from poorly designed powerpoint slides, she's perpetuating nancy reagan-era misinformation and propaganda about drugs. DO NOT RECOMMEND."", 'Dr. Zaragoza was incredibly helpful during office hours. She is very good at answering questions and explaining them in different ways until you understand. She made biology fun and relevant.', 'She is very helpful, and she gives extra credit.', 'Not fun.', 'very nice lady who tries, but i am not a fan of the teaching style where all you do in class is look at the slides that she reads aloud.', 'She ran the laboratory section of the Molecular Biology class, which was infinitely more effective than the lecture. You could ask her anything, from complex material, to really stupid questions about how to use equipment, and she would always help you out.', 'SHE IS A CREATIONIST!!! She showed and endorsed a creationist video in class when we were studying evolution. This woman has absolutely no place at a university.', 'Very good at pharmacology--very boring, and not great at getting complex points across clearly.', 'No Comments', 'No Comments', ""Can't answer a question to save her life. Seriously, the TA session is the best part of the class."", 'No Comments', 'No Comments']"
Daniel Brudney,female,1,"['Lead intriguing philosophical discussion in class; got the class really involved. Well choice of paper topic and helpful feedbacks.', ""I thought he was utterly uninteresting and the least interesting of the philosophy professors I encountered at the University of Chicago. He was very focused on his own ideas, and didn't seem to enjoy fielding more challenging questions very much. Seems too consumed with image and not necessarily a more intriguing dimensionality."", 'No Comments', ""Took several courses with him. He's incredibly helpful to meet with students.""]"
Daniel Graupe,female,1,"['I did it fur the lulz', 'Very interesting course work. Loads of assignments , one midterm and a final project. regular attendance and being on par with the course work will easily give you good grade !! Obsessed about Artificial Neural Network ? Best professor to study it under :)', 'I liked the class and it was very informative. Very nice professor. All hws are programming ones and they are very fun to do once you figure out how the network should be designed. Easy to get a decent grade if you attend class fairly regularly and pay attention in class. Midterm is not that bad and final project is what you make of it. Enjoy!', 'Very nice professor. Home works are pretty hard but he support you by giving sample projects. If he feel that you learn something from the course you will get your A. Also it is very good course to put your hand in neural networks. You should have some programming background to be able to do final project and homework. any of MATLAB, C++ or JAVA.', 'No Comments']"
Bao Chau Ngo,male,1,"[""He's the best I've ever had. If you lose the foundation for math. Just take him."", 'He is caring and respected by his students. He explained everything very well. I hated math before, but now I love math so much.', 'OMG, I love this professor!', 'Awesome and very nice guy', 'Awesome professor', 'Very good prof, excellent lectures', 'super goooood', 'great', 'Great professor', 'Nice prof']"
Lina Steiner,male,1,"['She is very engaging and knowledgeable about the subject.', 'She is a master of interpretation.', 'Prof. Steiner is extremely helpful and knowledgeable. Definitely take a class from her!', 'Prof. Steiner is fascinating and incredibly knowledgeable.', 'She has good intentions but definitely lacked the ability to make the class interesting and/or control discussion. Her tangents often prevented our covering topics of true interest.', 'Lina makes HBC very interesting and gives a lot of history behind the texts.']"
David Galenson,male,0,"[""Words cannot describe how rude this professor is; the most dislikable man I've ever met. He will publicly humiliate anyone who doesn't defer to his **presumed** unwavering authority and regularly proposes failing students, which he mentions he has done in the past."", ""Just an awful human being! He's an amazing writer and really knows his stuff, it's a shame however that the material is largely irrelevant in his class, only his sadistic and useless socratic method matters. Pop quizzes galore, even if you do the reading be sure to memorize every word. Also he's a nazi with electronics. Avoid him like the plague."", ""Class was very entertaining so long as his wrath was not directed at you. He is very intelligent but likes to berate students. If you don't mind a hostile class environment this is the class for you"", ""He is the most bitter, self-absorbed professor I have had - and thats saying something coming from a physics and econ background at UC. IF he would just get over whatever has carved a huge chip in his shoulder and focus on teaching he would be one of the best professors I've had. But he is pretty terrible. Read before class or cry in class."", 'I completely agree that this guy is not interested in teaching; he is interested in power plays with students. His uses his own articles like Bible and seems to get joy out of humiliating students.', 'Do the reading and talk in class. Also, go to office hours! Many students complain about him but never actually ask him for help.', ""This guy is not interested in teaching; he is interested in power plays with students, and since he's the teacher and you're the student, guess which position you're in. Interesting readings, but you could have gotten that from the reading list instead of attending class, which is a sick perversion of the Socratic method."", ""If you take his class, do the reading or he will make you cry in front of the class. I've seen it done. If you do the reading and talk in class and don't take his arrogance to seriously, you should get by. And he doesn't use the internet. At all."", ""Great Professor. Seriously, take his class and judge for yourself. You might get yelled at once in a while, but just sit back and think about how he's probably an middle-aged miserable man, and that he doesn't really mean it. You'll learn more in his class than in four years here."", 'Arrogant PUNK. Basically it is a course is reading his mind. Not much of an historian or an economist if you ask me. Do not take this class!', ""engaging in class, though arrogant and unclear on what he's driving at ."", ""Arrogant **** and it's not like he's brilliant or anything.""]"
Drucilla Ronchen,male,1,"['Teacher is non responsive to emails or students request for help and or clarification of information. Also sense of humor is to berate students.', ""Professor Drucie had increased my cognitive skill in gestures and American Sign Language. Prep yourselves, she signs with no voice using American Sign Language. You are expected to pick up vocabulary in signing, do it fast. You will be fine. It's one of my favorite challenges in the class."", '', 'Even if you already have your language requirement completed, this class is worth taking. Drucie is an amazing woman and you will learn about a culture not many experience.', 'Fun but the pace is fairly slow so you come out of first year not having that great of a vocabulary']"
Tracy Weiner,male,1,"[""Tracy is the best classroom professor I've ever had. She is engaging, insightful, and downright hysterical all at once. It is obvious that she loves her work."", ""Tracy Weiner is the best! She's one of those professors who is difficult, but clear, and genuinely cares about students' opinions and interests. She's also a (self-proclaimed) total geek, which is awesome."", ""Wonderful - the classes are hard, but it was the best B I've earned in a long time. Funny, interesting, and facilitates discussion really well."", ""very good explainer. it's also pretty funny if you can get her talking about hobbits."", ""Witty, lively, and *such* a good classroom professor. Her teaching style makes the material extremely clear, but also exciting, so that it feels immediately useful. She's hot in the way all really brilliant teachers are hot :)""]"
Hung Wu,male,1,"[""His lectures are the best that I've ever attended at school. He really cares about the class and you can tell that he spent a long time preparing the class materials and writing the scripts."", 'One of the best profs in art history -', 'interesting lectures', 'No Comments', 'amazing man, very well dressed as well']"
Mark Duggan,male,1,"['he now teaches at Stanford University and is very engaging!', 'He is great', 'No Comments', 'No Comments']"
Hylton White,female,1,"[""Hylton is quite possibly the best professor I've ever had. His ability to elucidate even the most complex and confusing works (I'm in a Marxism class just for the record) is incredible. I wish all professors could be like Hylton."", 'He is an amazing teacher!', 'Awesome class! Helps you think about social sciences in a new way.', ""Hylton made Self my favorite class and has made me interested in Anthropology as a major. He's great."", ""Best core prof I've ever had. Made SOSC bearable, and even interesting."", 'awesome, my best class, extremely smart, great personality, very interesting', 'Brilliant. Absolutely brilliant. Hylton has to be one of the most intelligent profs around. Take a class with him--so worth it.', 'No Comments']"
Steve Kron,male,0,"['Uncle Steve speaks very good English, and his class is extremely difficult. I took his class in 2004 (Cell Bio), and it is my honor to take his class. He got a Stanford MD/PhD!', ""He's a great teacher although he makes you really work for it. I could tell from the beginning he is very smart."", 'Hottie OMG, his criticizm was like water to a parched soul.', 'Biophysics - The best (and the hardest) class ever! It teaches you to live! And Kron is AMAZING', ""never lectured, but that was part of the point. he wanted us to do it on our own. he's a great motivator, and he would always help outside of class. he encouraged creativity, challenging authority, and cutting corners if it worked better than doing things by the book. steve taught us attitude, we taught ourselves bio. i liked the man."", 'KRON IS WONDERFUL! HIS BIOPHYSICS CLASS WILL CHANGE YOUR LIFE!!', 'very smart and interesting, but not human & respectable. no nobel', ""cares deeply about his students. the sour grapes folks should try a little harder to connect. if you don't want a hard class, don't take an honors bio course! wait til they get to biochem!"", 'besides the one person (who wrote the four comments above, murazaka) every body in mol bio 2 likes steve besids his impecably lazy ways', ""This guy doesn't deserve the air it takes for him to exhale the biggest waste of lecture time I've ever been to. If it were 100 years ago, this man would be tarred, feathered, and hanged. One can only dream..."", ""Kron was horrible. His lectures and notes for them couldn't have been more unclear and unhelpful. Furthermore, he kept reiterating how stupid we were because we couldn't understand the concepts through his jibberish."", 'Wait, Steve Kron *lectured*? Wow, that\'s a first. In Mol Bio 2, he did not teach at all, relying instead on his ""TA\'s"" who were students who took his class last year. Kron\'s job was, of course, to tell us from the first day how little we kne', 'uterly inchoherent jiberish, other than that he was succesful at confusing me', ""He's like James Joyce, only if he were a geneticist. Completely full of himself and his lectures are streams of consciousness with no coherence whatsoever.""]"
Andrew Abbott,male,0,"['He is the best of the best in his field. I had a great experience taking his class.', 'AA is the kind of UChi Prof one either loves or hates. Contrary to many reviews here, he actually cares a lot about students, tries to get everyone involved, and assign reasonable amount of reading. His style of teaching Power actually allows people to have the big picture of what is going on , which many young profs here are unable to deliver.', 'I learned an incredible amount in his class. Extremely intelligent and on top of the field. He could communicate course expectations a little better though.', 'all in all, tries to be nice, but is not really. i think that working as an orderly impacted him. a great deal of sensitivity in someone so sentimental. danger! grades very hard. only favors 1 or 2 kissups in the class. gossips favorably for a person in his social existence.', ""This professor can hold your attention. He is a fair grader however the stress associated with not knowing how youre doing in class sucks. He's nice and knows a lot about the field. Id never take a class with him again though"", 'Great at leading and encouraging debate. A little arrogant and out of touch though. Be prepared to do more work than what should be expected for this type of class. We had four papers a midterm and a final', 'Could have been a great class but a lot of people were underprepared. A lot of the books were mediocre and the work of extremely minor sociologists. Some good stories though. I enjoyed a good share of sociology department gossip. Yes, sociologists actually gossip too. We talked about cher and her hair styles all the time. :) Really..']"
Jayadev Athreya,female,0,"[""Really cares about his students. Flexible office hours, and very helpful. Also, he's brilliant."", ""completely unprofessional. insulted and laughed at me with his friends at a party because i wasn't doing well in class, ignored my efforts, and was extremely unhelpful. a total jerk."", 'Strict for no purpose', 'Nice guy, not too hard. Go to the problem sessions and ask for help during office hrs (although he occasionally skips). Not a terrible time commitment tho. Lectures are ok. A bit too smart for his own good.', ""he really knows what he's talking about but his tests were nearly impossible. Lots of proofs, especially delta/epsilon. However, he really cares about his students."", 'Ew.', 'uncaring and rude in general, not someone you want to deal with', 'No Comments', 'very smart', 'No Comments', 'No Comments', ""Easy class,reasonable amounts of homework, but hardly there during office hours. Nice guy though. Not too much of a time commitment. Exams aren't curved so make sure you do well.""]"
Victor Lima,female,1,"['Victor is the man! He loves Jean Claude Van Damme movies and soccer. Friendliest professor at U of C. Will always take the time to explain something and loves to help. Very passionate about the subject and very clear. Emphasizes facility with the mathematical methods which pays off later.', ""Victor is by far the best econ instructor I have had. He is calm, confident, and crystal clear with his material. His notes, on the other hand, are full of typos that made my life miserable. Stay on top of your game, and you'll learn a lot. And be sure to attend office hours."", 'Greatest econ prof ever!', ""Excellent professor, but very tough grader. I'd still take a class from him any day."", 'Victor was the most intelligent, interesting, and helpful professor I had at the U of C, by far. His classes are not easy like some others, but he really makes you learn and understand the material. Not an easy A.', 'be on TOP of your game, and make him think you are.... otherwise, he will assume you are someone that needs to be weeded out - and do so.', ""Everyone said lima was a hard teacher, including my advisor and other econ majors. lima is hard compared to the other teachers, but the math isn't that bad (i got by with just 153). and he's a great teacher-is available and wants to help you."", 'No Comments', ""took the micro's with him. i hate econ. but he's excellent (especially when compared to the macro prof i had). he's also a cool guy in general."", 'very helpful victor makes you understand the material', 'Lima is an excellent teacher, a genius, and makes you really understand stuff']"
Richard Shweder,male,1,"['AMAZING PROFESSOR!!!!!! Please take at least one class from him if you are even vaguely interested in Anthropology or Sociology.', 'All topics in his class are very interesting. It is worth learning with him. Nice professor.', ""love him!! an amazing man and very inspiring teacher. his research and work is exemplary. and his debating style is very unique. he's v accommodating & flexible. all his courses are a must for anyone interested in culture and human dev. his lectures r very engaging, even if he reads out. takes real life issues as examples. best prof at UofC!!"", ""he's a very inspiring Prof! a great man to talk to and very knowledgeable in his area."", 'Obviously brillant. Interesting material. However the lectures are disappointing. Not focused, mostly reading from his own books. Blows off discussion quite a bit.', ""pretty interesting; slightly arrogant; for some people, his ideas will seem amazing. for others, you'll get bored as he repeats himself. worth taking at least one class with. may have been hot once, but i have NO idea what you guys are talking about now."", ""I think Shweder's material is the only material from my psych years I still periodically revist almost ten years after the fact. Highly recommended."", 'amazing professor, extremely knowledgable, always willing to meet outside of class; only downside is that his lectures are basically him reading his own writing. definately THE man to take cultural psych from', 'No Comments']"
Nancy Stein,male,0,"['No structure or organization. Talks about her own ideas way too much. I have no idea what the key points of this class are. Rambles endlessly.', ""I had this Professor for Social Psychology years ago, and she taught the material in a very biased manner, emphasizing her own work and views and failing to cover important concepts and theories that she disagreed with or didn't care for."", 'You rock!', 'No Comments', ""Covers some neat concepts. However, she's a textbook narcissist, so do NOT ask her to be your BA advisor... I'm still waiting on the letter of recommendation she promised me years ago."", 'help.....BBBBBOOOOOOORRRRRRIIIIINNNNNNGGGGGGG', ""She's really awesome, but changed her syllabus six times. She says a lot, with not much follow through, but overall, I know that she really cares. She's a wealth of knowledge, and is dedicated to us as students"", ""Plays favorites, has no respect for students' time, gives massive amounts of work"", 'No Comments', 'Good teacher and very friendly']"
Hussein Agrama,female,1,"['Hussein is the best self, culture, and society teacher out there. his class is super unstressful grade-wise, but he challenges to really learn the material by calling out bs in class and making you read and write to the best of your ability. If you wanna not worry bout grades too much but wanna really learn something, then take his class.', ""Hussein is literally a god. His class is tailored not be stressful, but he really engages the class well. Many other Core professors are just fine with you saying dumb stuff you barely remember after skimming the 10-50 pages out of your 200 page reading assignment, but Hussein isn't afraid to ask the hard questions."", 'Engaging lecturer, he will transform your way of thinking in a brilliantly artful manner..', ""amazing, wonderful, kind, brilliant and truly committed professor. he makes the texts and argument come to life. i feel as though i've learned more from him than from any other professor at chicago."", 'phenomenal', 'Dr. Agrama is amazing!']"
Brian Prendergast,male,1,"['Dr. Prendergast is a spectacular teacher and wonderful mentor. I encourage everyone to take his classes.', 'The Best', 'Hard but awesome', 'Biopsych Prof. Amazing teacher', 'My favorite professor at UC. Knows his stuff and presents it well in a humorous manner.', 'pretty sweet', 'Very attractive, very willing to help outside class. Runs a sweet lab.', 'funny', 'Good lecturer', 'No Comments', 'No Comments']"
Michael Forster,male,1,"['He reads his book out loud. Useless. Get a life.', 'He is very knowledgeable, very kind, and very engaging as a lecturer.', 'Obsessed with Johann Gottfried von Herder relative to the general philosophy community. Made us buy a $45 Herder book which he edited.', ""Forster is brilliant. He is dry as dust, and won't appeal to those who really love class discussions. However, he does field questions at all times during his lectures and is quite adept at answering them. Go to his office hours. Not a difficult grader, and if you keep your ears open, you're liable to be let in on totally new ideas every class."", ""Arrogent, gets side tracked too much. If you want to learn the info you have to go to office hours. He didn't seem like he wanted to be teaching HUM in the first place."", 'Took his history of philosophy course in the summer. He is brilliant and knows so much - but he often just reads from his notes.', 'Brilliant. Sometimes he gets side-tracked though, so you have to go to office hours to get some info that he left out that is pertinent to the paper. Very well versed in Greek and knows classics very very well', 'His lectures brim with brilliant insights and his encyclopedia-like knowledge of Homer and Plato is jaw-dropping. Learned more in his class than I did during all four years of high school. Very soft-spoken, lectures peppered with dry British humor. Sometimes hard to hear. Eager to help students.', 'No Comments', 'His lectures were impeccable and inspirational. It seemed that every class brought a new revelation to a logical, eager first-year. The reading assignment were not taxing, and the paper topics were essentially rehashing of class lectures, but it was still far better than random student discussion.', 'Good teacher', ""I had a completely different experience with forster than the one below. He's very helpful and loves it when students go to his office hours. He also slightly resembles a slightly older James Bond."", ""After numerous emails, calls, conversations with his assistant, and numerous submissions, three years later I don't have a grade on a paper. Terrible teacher. I had to pay for another class so I could grauate on time.""]"
Lisa Wedeen,male,0,"['I absolutely loved having this teacher. She is brilliant and so long as you did the reading and payed attention, she was very clear and insightful. Very busy for office hours and required initiative to get help. Overall brilliant brilliant and an amazing professor.', ""I wanted to like her. But she already likes herself so much that she doesn't let you have any voice."", 'She has a passive-aggressive personality. In fact, she is also egotistical.', 'prof wedeen is incredible, and has apparently lived all over the middle east. very challenging but treats undergrads seriously', 'Professor Wedeen is extraordinarily challenging but totally worth the effort. She leads great discussions but dont make comments without having something to say. Intense but also hot!']"
Gary Herrigel,male,1,"['He is a genius, but a warm and caring one.', ""Gary Herrigel is an underrated gem at the University of Chicago. His class has shaped my worldview heavily. He will be tough on students but he cares about their learning. It's also very funny to witness how he savages students."", 'Tough but encouraging, especially if you show genuine interest', ""Dr. Herrigel is the best professor I've had thus far at UC. His discussions, while sometimes difficult to follow, take place on a very high level. He is very intelligent, and the interdisciplinary nature of his research affords him fluency in a wide variety of fields. He is quite approachable, and conversations with him tend to be illuminating."", 'Prof. Herrigel was one of the best profs I ever had at UC. Discussion was interesting, never boring, he was into the class, the material and he even brought his dog to class! totally approachable, down to earth and brilliant.', 'No Comments']"
Leo Irakliotis,male,1,"[""If you don't go to class or don't ask for help there is no chance you will pass the class at all. This class is easy if you actually attend and pay attention and just try to do your best. He is a little bit of a tough grader but if you actually take the time to email or talk to him about homework he will give you lots of points back. Pop quiz two."", 'One of the worst professors I have ever had. He is completely full of himself. Goes off-topic quite often. Is not clear about what he wants you to learn or how to answer questions he asks. Does not actually clarify when asked. Is extremely vague and you could learn the same amount by simply reading w3schools for basic database knowledge.', 'Makes datamining techniques understood and presents methods in context with modern applications.', 'He did a great job in covering the most important aspects of database architecture. Knowlegeable, punctual, and eager to help.', 'I liked this course. Leo focuses on practical aspects of things. He relates practice to theory in a way that makes sense. He is strict with class requirements but he is very fair.', 'Practical approach great. Needs a better textbook', 'Half of what he says is bs, you just don\'t know which half. Also, extremely full of himself. He is a marketer and he himself is the product. Which got him far, apparently. He may dazzle you until you know better. Think of the manager from ""The Office"".', 'Great databases professor.']"
Nathan Tarcov,male,1,"['Tarcov is a big gun in the philosophy dept here, and likes to proceed in the Socratic style. Heads up! He shuts down the talking-just-to-talk people and is generally excellent.', 'Tarcov is a very talented teacher whose particular gift is eliciting from the student knowledge unwittingly absorbed, leading the student to form their own opinions and generating a personal interest in the text. His lectures are also great, but he really excels in small round table classes where he can teach by asking questions.', 'Breath-taking. Armed with prodigious learning, he plays his cards close to his chest but always strikes with questions whose slow quiet inevitability cut to the heart of the matter.', 'Straussians can be scary in their reverence for classic texts, but Tarcov is relatively benign in this respect. He manages to put a human face on the Straussian approach: I have the impression he may actually care about people more than texts. As you would expect from a U of C Straussian, his philosophic knowledge is encyclopedic. Worth taking.', ""Tarcov is brilliant, a hardcore Straussian, and has a tendency to make intellectual history seem a lot more coherent than perhaps it ought to be. He's terrible about returning papers on time, though, and he admits that his grading of papers is capricious."", ""A very stange little man. He laughs constantly throughout class, but we're never quite sure why. Reading is good, but discussion is somewhat lacking. Not too much work overall but class can sometimes drag a little.""]"
Jason Merchant,male,1,"['HE IS THE BEST PERSON. Smarter than anything. Also a very kind person. Also, did I mention that he is brilliant.', ""He's not smug. He knows his stuff. He is an incredible teacher and though he comes across as an ass, he's very sweet and helpful once you're not afraid to ask."", 'organized beyond my wildest dreams', 'insanely smart and ultimately an excellent teacher--syntax-1 was my best class at UofC, in terms of how much I got out of it and how much i still get out of it from my notes. a class with merchant is the gift that keeps on giving.', 'a quote, arrived at by democratic discussion amongst several people in the class: when jason works out, he sweats lavender. he\'s also under the impression that students are an alien species, suffering from diseases like ""asking questions"", who', ""He's arrogant, but he's fair. You'll learn plenty if you can stand to pay attention."", 'He appears to be smug, especially when he uses the word ""combinatorics"". The intro sequence sucks, no doubt about it. However, he is also a nice guy.', 'The patron saint of smugness.']"
